Id,predicted_values
0x1f44,-0.6589
0x982f,0.2582
0x66a0,0.2467
0xd4f,0.5859
0xb5ea,0.4192
0x8a3b,-1.8924
0x888,-1.9377
0x8875,0.6224
0x8026,0.5238
0xa2de,0.5803
0x9a92,0.682
0xa721,0.1577
0x8728,0.6062
0x7dfe,0.7604
0x2dc0,0.9758
0x46cf,0.46
0xbb06,1.0919
0x984,0.9058
0x305f,0.2677
0x52cd,0.058
0x5df4,0.5439
0x126c,0.2262
0x823,0.9661
0x8beb,0.8495
0x2466,-0.1179
0xb44a,0.1917
0x6ed9,-0.1805
0x8943,0.2073
0x88de,-1.7482
0x44d8,0.5844
0xa165,0.5187
0x2b59,0.3997
0xc0a8,0.1731
0xc398,0.7721
0x34b4,-0.368
0xb4da,-2.4322
0x27b5,-2.8698
0x765c,0.175
0xb154,0.2442
0xc74b,-2.3954
0x6acb,-0.1934
0x2483,-0.2998
0xc458,-0.3551
0x88ef,-1.6905
0xc647,-0.5546
0x225f,0.1109
0x9165,-0.3092
0x7bbd,-0.1941
0x84f2,-0.1434
0xe18,0.4724
0xbf3e,0.427
0xc049,0.3474
0x231d,0.4694
0x682b,0.1978
0x5d62,0.7257
0x5e63,0.2159
0xa17c,-0.0683
0x33c2,-1.4578
0x8e15,-0.3652
0x2ece,0.0935
0xfd3,0.0553
0x5db5,0.7345
0x4f70,0.1352
0x7b25,-0.1319
0x44b6,-0.4854
0xa204,0.1849
0xa7ae,1.078
0x730,0.2312
0xb4fd,0.0798
0x8272,0.6848
0xb293,0.3432
0x160b,-2.6198
0x6ff8,-0.0117
0x64f,-0.3397
0x2638,0.2479
0x3eb6,0.1653
0x8dca,0.0726
0x7a8b,0.6412
0x39b1,0.2428
0x2fcc,-0.431
0xc9d,1.0953
0xc155,0.4545
0x72fa,-2.0789
0x4969,0.1149
0x9c50,-1.9552
0x3f81,0.2353
0x2596,0.3207
0x2614,-0.2227
0x2e33,0.4075
0x986d,0.1962
0x699d,0.4906
0xfc9,0.9832
0xbfcb,0.6164
0x53f2,0.4372
0x3701,-0.4308
0x6fa7,1.2712
0x10f5,0.4243
0x9006,-1.3676
0x4392,0.3789
0x2f8d,-2.4369
0x2ed9,0.2766
0x9091,0.4067
0x2d6d,-0.2364
0xba09,-1.8441
0x4330,0.2641
0x44fb,0.0855
0x3f15,-0.1826
0x5533,0.0159
0xae2a,-1.5845
0x7e31,-0.8775
0x4ec3,0.5787
0xbf6,0.1913
0x42e3,0.5164
0x2512,-0.1093
0x54d0,0.5624
0x5a0c,0.673
0x5940,0.2862
0xaf1,0.1638
0xa273,-0.0384
0x45a5,0.1619
0x93ad,0.6472
0xc5b2,-0.4533
0x2c3f,1.0939
0x7c7c,0.4725
0x72ae,0.4136
0x7aa8,-0.3782
0x70e9,0.1019
0x5af9,0.1773
0x610,-0.0197
0x9f0a,-2.136
0xbcbd,0.7639
0x47f1,0.1476
0x8ced,-0.6405
0x7142,0.6209
0xb7d4,0.5875
0xc32f,0.045
0x8aa,0.6513
0xa171,0.3981
0x1d89,-0.1646
0x9bc5,0.6416
0x89c7,-1.5681
0x4b82,1.1901
0xc4b6,0.1496
0x262d,0.4252
0x8d21,-0.2191
0xbd83,-0.0826
0x5bc2,0.5764
0xb65c,-2.4651
0x1386,-0.6133
0x2669,-1.244
0x9892,-0.2074
0x3189,-0.2269
0x84a,-0.3916
0x449f,0.5232
0x9069,0.6645
0x6752,-0.1323
0x20a4,0.3899
0xb4db,1.2982
0x1b27,1.1155
0xa7f6,0.3417
0x5de8,0.3251
0x7a66,-0.0858
0x2e17,0.5193
0xfa2,0.3864
0x84d7,0.5751
0x55f5,0.0232
0x4a46,0.4258
0x8e94,0.3185
0x47b6,1.2734
0x32cc,-0.011
0xcac,-0.1114
0xb46f,-0.017
0x73bf,0.5338
0x24ea,0.03
0xa298,-0.0685
0xc042,0.7775
0x9bac,0.669
0x6ff4,-0.6166
0x582a,0.7806
0x4923,-0.4167
0xb509,-0.3873
0x3c68,-0.318
0x15c6,1.14
0x914f,-0.0013
0x8440,0.0158
0x1ba5,0.3646
0xba65,-0.3398
0x3673,-0.2481
0xc0ee,-0.4619
0x6fc,0.6696
0x9639,-0.1117
0x6ba,1.1633
0x219a,-0.5325
0xc10c,-0.7228
0x7504,-0.3243
0x8470,-0.1851
0x7cb1,-0.5116
0xab7,0.107
0x7db4,0.1939
0x531c,0.6338
0x3a2b,-2.903
0x3c9f,-0.5134
0xae3b,-0.5696
0x740d,0.5958
0x7822,0.3293
0x7ab2,0.0682
0xa0de,0.1458
0xa822,0.9763
0xad14,-1.7712
0x3f5b,0.7701
0x75fe,-0.0636
0xb219,-3.1956
0x8959,0.4901
0x5701,-0.2768
0x1e77,0.5931
0x52c8,-0.2868
0xb05f,0.0655
0x667e,-0.1032
0x9e54,0.0329
0x5833,0.2793
0x9637,0.2193
0x22f3,0.5258
0xb6a6,1.0494
0xba2a,0.0867
0x34e9,0.4576
0xdad,0.307
0x1b12,0.0117
0xb675,0.1346
0x54cc,-0.9392
0x208e,0.4403
0xbd63,0.3748
0xc920,0.0496
0x689c,0.3578
0xb2b9,0.4936
0x24d7,-0.441
0x5098,0.4256
0x452e,0.6607
0x3108,-0.1406
0x9894,0.3203
0xa5f1,0.1061
0x4e70,0.4143
0x4045,-0.5205
0xa993,0.6097
0x9808,0.9009
0xa478,-0.06
0x9a0f,0.8455
0x39bf,-2.1435
0x2bf5,0.7061
0x6a3c,0.0803
0x31e8,0.1101
0xadab,0.1244
0x9806,-0.241
0x9b7e,0.6216
0x5229,0.336
0x8fa7,0.2463
0x7a31,-2.5278
0x41ef,0.3935
0x3454,0.0495
0x2c1d,0.6681
0xa280,-3.1939
0x7e5d,0.3019
0x54cf,0.069
0x9db1,-0.6562
0x3249,-0.1582
0x82e4,-1.3249
0x73e9,0.5121
0xfc3,0.7493
0x432c,0.1819
0x4a28,-0.3308
0x4bc2,1.3373
0x5f41,0.5236
0x50a5,0.4196
0x6e26,0.1174
0xa013,0.5108
0x9721,0.2878
0x7e25,-0.2922
0x8cb4,0.576
